EPA REGISTRATION NUMBER,PRODUCT NAME,RESTRICTED USE,COMPANY CODE,COMPANY NAME,PRODUCT TYPE,PC_NAME,PC_PCT
CA970019,Dimilin 25W For Cotton/Soybean,N,400,"MACDERMID AGRICULTURAL SOLUTIONS, INC.",nan,Diflubenzuron,25
CA970021,Dimilin 25W For Cotton/Soybean,N,400,"MACDERMID AGRICULTURAL SOLUTIONS, INC.",nan,Diflubenzuron,25
CA970027,Gustafson 42-S Thiram Fungicide,N,264,BAYER CROPSCIENCE LP,nan,Thiram,42
CA980017,Caparol 4L Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",nan,Prometryn,44.4
CA980023,Gustafson Captan 400,N,264,BAYER CROPSCIENCE LP,nan,Captan,38.25
CA990013,Success,N,62719,CORTEVA AGRISCIENCE LLC,nan,Spinosad,22.8
CA990027,Stinger,N,62719,CORTEVA AGRISCIENCE LLC,nan,"Clopyralid, monoethanolamine salt",40.9
CO010005,Vydate L Insecticide/Nematicide,N,352,CORTEVA AGRISCIENCE LLC,nan,Oxamyl,24
CO030008,Dual Magnum Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE TERRESTRIAL,S-Metolachlor,83.7
CO060002,Prowl H2O Herbicide,N,241,BASF CORPORATION,nan,Pendimethalin,38.7
CO060008,Carzol Sp,N,10163,"GOWAN COMPANY, LLC","INSECTICIDE, MITICIDE",Formetanate hydrochloride,92
CO070002,Status Herbicide,N,7969,BASF CORPORATION,HERBICIDE TERRESTRIAL,"Diflufenzopyr-sodium / Dicamba, sodium salt","17.1, 44"
CO080002,Comite II,Y,400,"MACDERMID AGRICULTURAL SOLUTIONS, INC.",MITICIDE,Propargite,69.6
CO080007,Onager Miticide,N,10163,"GOWAN COMPANY, LLC",MITICIDE,Hexythiazox,11.8
CO090001,Balance Flexx Herbicide,Y,264,BAYER CROPSCIENCE LP,HERBICIDE,Isoxaflutole,20
CO090002,Corvus,Y,264,BAYER CROPSCIENCE LP,HERBICIDE,Thiencarbazone-methyl / Isoxaflutole,"7.6, 19"
CO090003,Brigade 2Ec Insecticide/Miticide,Y,279,FMC CORPORATION ,"INSECTICIDE, MITICIDE",Bifenthrin,25.1
CO100003,Reflex Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE TERRESTRIAL,Sodium salt of fomesafen,22.8
CO100004,Lorsban Advanced,Y,62719,CORTEVA AGRISCIENCE LLC,INSECTICIDE,Chlorpyrifos,40.18
CO110003,Valor Herbicide,N,59639,VALENT U.S.A. LLC,HERBICIDE TERRESTRIAL,Flumioxazin,51
CO120002,Intrepid 2F Agricultural Insecticide,N,62719,CORTEVA AGRISCIENCE LLC,"INSECTICIDE, MITICIDE",Methoxyfenozide,22.6
CO140001,Authority Mtz Df,N,279,FMC CORPORATION ,HERBICIDE,Sulfentrazone / Metribuzin,"18, 27"
CO150001,Balance Pro Herbicide,N,264,BAYER CROPSCIENCE LP,HERBICIDE TERRESTRIAL,Isoxaflutole,40.5
CO150002,Corvus Herbicide,N,264,BAYER CROPSCIENCE LP,HERBICIDE,Thiencarbazone-methyl / Isoxaflutole,"7.6, 19"
CO150004,Transform Wg,N,62719,CORTEVA AGRISCIENCE LLC,INSECTICIDE,Sulfoxaflor,50
CO160001,Onager Miticide,N,10163,"GOWAN COMPANY, LLC",MITICIDE,Hexythiazox,11.8
CO160002,Gramoxone Sl 2.0,N,100,"SYNGENTA CROP PROTECTION, LLC","HERBICIDE, DEFOLIANT, DESICCANT",Paraquat dichloride,30.1
CO160003,Tilt,N,100,"SYNGENTA CROP PROTECTION, LLC",FUNGICIDE,Propiconazole,41.8
CO170003,Brigade® 2Ec Inssecticide/Miticide,Y,279,FMC CORPORATION ,"INSECTICIDE, MITICIDE",Bifenthrin,25.1
CO170004,Dimethoate 400,N,34704,"LOVELAND PRODUCTS, INC.","INSECTICIDE, MITICIDE",Dimethoate,43.5
CO180003,Natular G30,N,8329,"CLARKE MOSQUITO CONTROL PRODUCTS, INC.",INSECTICIDE,Spinosad,2.5
CO190001,Agri-Mek Sc Miticide/Insecticide,N,100,"SYNGENTA CROP PROTECTION, LLC","INSECTICIDE, MITICIDE",Abamectin,8
CO200001,Neu1140F Copper Soap,N,67702,W. NEUDORFF GMBH KG,FUNGICIDE,"Octanoic acid, copper salt",10
CO210001,Gramoxone 3Lb,N,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE,Paraquat dichloride,43.9
CO220001,Zinc Phosphide On Wheat,N,56228,U.S. DEPARTMENT OF AGRICULTURE,"POISON, SINGLE DOSE, RODENTICIDE",Zinc phosphide  (Zn3P2),1.82
CO990002,Dual Magnum Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",nan,S-Metolachlor,83.7
CO990011,Dibrom 8 Emulsive,N,5481,AMVAC CHEMICAL CORPORATION,nan,Naled,62
CT000001,Aqua-Kleen,N,71368,"NUFARM, INC.",nan,"2,4-D, butoxyethyl ester",27.6
CT120001,Mancozeb Df Rainshield Fungicide,N,34704,"LOVELAND PRODUCTS, INC.",FUNGICIDE,Mancozeb,75
CT140001,Penncozeb 75 Df,N,70506,"UPL NA, INC.",FUNGICIDE,Mancozeb,75
CT140002,Manzate Pro-Stick Fungicide,N,70506,"UPL NA, INC.","FUNGICIDE, ALGAECIDE",Mancozeb,75
CT170001,Dual Magnum Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE TERRESTRIAL,S-Metolachlor,83.7
CT200001,Dinotefuran Tree Care 70Wsp,N,59639,VALENT U.S.A. LLC,INSECTICIDE,Dinotefuran,70
CT220001,Spartan 4F,N,279,FMC CORPORATION ,HERBICIDE TERRESTRIAL,Sulfentrazone,39.6
DC120001,Aceto Spud Nic-3 Ec,N,2749,"ACETO LIFE SCIENCES, L.L.C.",REGULATOR,Chlorpropham,36
DE030005,Dual Magnum Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE TERRESTRIAL,S-Metolachlor,83.7
DE040004,Dual Magnum,N,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE TERRESTRIAL,S-Metolachlor,83.7
DE070001,Profume,N,1015,DOUGLAS PRODUCTS AND PACKAGING COMPANY LLC,"FUMIGANT, INSECTICIDE, RODENTICIDE",Sulfuryl fluoride,99.8
DE090002,Vectobac Wdg,N,73049,VALENT BIOSCIENCES LLC,"INSECTICIDE, MICROBIAL PESTICIDE","Bacillus thuringiensis subspecies israelensis strain AM 65-52 solids, spores and insecticidal toxins",37.4
DE100002,Spartan Charge Herbicide,N,279,FMC CORPORATION ,HERBICIDE,Carfentrazone-ethyl / Sulfentrazone,"3.53, 31.77"
DE110001,Dual Magnum Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE TERRESTRIAL,S-Metolachlor,83.7
DE120001,Avipel (Dry) Corn Seed Treatment,N,69969,"ARKION LIFE SCIENCES, LLC",REPELLENT,Anthraquinone,50
DE120002,Valor Herbicide,N,91608,FRUIT AND VEGETABLE GROWERS ASSOCIATION OF DELAWARE,HERBICIDE TERRESTRIAL,Flumioxazin,51
DE130001,Goaltender,N,92894,NUTRICHEM USA INC.,HERBICIDE TERRESTRIAL,Oxyfluorfen,41
DE130002,Malathion 8,N,10163,"GOWAN COMPANY, LLC","INSECTICIDE, MITICIDE",Malathion  (NO INERT USE),79.5
DE140001,Metribuzin 75Wg,N,66222,"MAKHTESHIM AGAN OF NORTH AMERICA, INC.",HERBICIDE,Metribuzin,75
DE140002,Balance Flexx Herbicide,N,264,BAYER CROPSCIENCE LP,HERBICIDE,Isoxaflutole,20
DE140003,Corvus Herbicide,N,264,BAYER CROPSCIENCE LP,nan,Isoxaflutole / Thiencarbazone-methyl,"nan, nan"
DE150001,Starane Ultra Herbicide,N,62719,CORTEVA AGRISCIENCE LLC,HERBICIDE,Fluroxypyr-meptyl,45.52
DE150002,Reflex Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE TERRESTRIAL,Sodium salt of fomesafen,22.8
DE150003,F6482 45Df Herbicide,N,279,FMC CORPORATION ,HERBICIDE,Sulfentrazone / Metribuzin,"18, 27"
DE170002,Dupont Sentrallas Herbicide,N,279,FMC CORPORATION ,HERBICIDE,Thifensulfuron / Fluroxypyr-meptyl,"3, 21.9"
DE170003,Dimetric Df 75%,N,1381,"WINFIELD SOLUTIONS, LLC",HERBICIDE TERRESTRIAL,Metribuzin,75
DE180001,Mocap Ec Nematicide - Insecticide,N,5481,AMVAC CHEMICAL CORPORATION,"NEMATICIDE, INSECTICIDE, MITICIDE",Ethoprop,69.6
DE180002,Dinotefuran Tree Care 70Wsp,N,59639,VALENT U.S.A. LLC,INSECTICIDE,Dinotefuran,70
DE200001,Command 3Me Microencapsulated Herbicide,N,279,FMC CORPORATION ,HERBICIDE TERRESTRIAL,Clomazone,31.1
DE200002,Enable 2F,N,62719,CORTEVA AGRISCIENCE LLC,FUNGICIDE,Fenbuconazole,23.5
DE200004,Metri Df,N,70506,"UPL NA, INC.",HERBICIDE TERRESTRIAL,Metribuzin,75
DE210001,Dual Magnum Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE TERRESTRIAL,S-Metolachlor,83.7
DE220001,Audit 1:1,N,66330,ARYSTA LIFESCIENCE NORTH AMERICA LLC,HERBICIDE,Tribenuron-methyl / Thifensulfuron,"25, 25"
DE220002,Halex Gt Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE,Mesotrione / S-Metolachlor / Glyphosate,"2.05, 20.5, 20.5"
FL000004,Landmaster II Herbicide,N,524,BAYER CROPSCIENCE LP,nan,"2,4-D, isopropylamine salt / Glyphosate-isopropylammonium","11.1, 13.3"
FL000008,Diquat Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",nan,Diquat dibromide,37.3
FL000009,Diquat Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",nan,Diquat dibromide,37.3
FL000010,Diquat Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",nan,Diquat dibromide,37.3
FL010006,Imidan 70-Wp Agricultural Insecticide,N,10163,"GOWAN COMPANY, LLC",nan,Phosmet,70
FL010008,Telone Ec,Y,62719,CORTEVA AGRISCIENCE LLC,nan,Telone,93.6
FL010009,Inline,Y,62719,CORTEVA AGRISCIENCE LLC,nan,Chloropicrin / Telone,"33.3, 60.8"
FL010010,Micromite 25Ws,Y,400,"MACDERMID AGRICULTURAL SOLUTIONS, INC.",nan,Diflubenzuron,25
FL020001,Aatrex 4L,Y,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE,Atrazine,42.6
FL020002,Aatrex Nine-O,Y,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE,Atrazine,88.2
FL030003,Actigard 50Wg Plant Activator,N,100,"SYNGENTA CROP PROTECTION, LLC",nan,Acibenzolar-s-methyl,50
FL030006,Reward Landscape And Aquatic Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE,Diquat dibromide,37.3
FL030011,Terramaster 4Ec,N,400,"MACDERMID AGRICULTURAL SOLUTIONS, INC.","FUNGICIDE, ALGAECIDE",Etridiazole,44.3
FL040003,Aliette Wdg Fungicide,N,264,BAYER CROPSCIENCE LP,FUNGICIDE,Fosetyl-Al,80
FL040005,Lorsban* 75Wg,N,62719,CORTEVA AGRISCIENCE LLC,"INSECTICIDE, MITICIDE",Chlorpyrifos,75
FL040011,Scala Brand Sc Fungicide,N,264,BAYER CROPSCIENCE LP,FUNGICIDE,Pyrimethanil,54.6
FL070002,Strongarm,N,62719,CORTEVA AGRISCIENCE LLC,HERBICIDE TERRESTRIAL,Diclosulam,84
FL070003,Cleanwave,N,62719,CORTEVA AGRISCIENCE LLC,HERBICIDE TERRESTRIAL,Aminopyralid-tripromine / Fluroxypyr-meptyl,"1.92, 20.22"
FL070006,Cobra Herbicide,N,63935,"THIRD PARTY REGISTRATIONS, INC.","FUNGICIDE, HERBICIDE TERRESTRIAL",Lactofen,24
FL070007,Eptam 7-E,N,10163,"GOWAN COMPANY, LLC",HERBICIDE TERRESTRIAL,"Carbamothioic acid, dipropyl-, S-ethyl ester",87.8
FL080001,Savey 50 Df,N,10163,"GOWAN COMPANY, LLC",MITICIDE,Hexythiazox,50
FL080004,Remedy Ultra,N,62719,CORTEVA AGRISCIENCE LLC,HERBICIDE,"Triclopyr, butoxyethyl ester",60.45
FL080007,Chateau Herbicide Wdg,N,63935,"THIRD PARTY REGISTRATIONS, INC.",HERBICIDE TERRESTRIAL,Flumioxazin,51
FL080008,Gf-120 Nf Naturalyte Fruit Fly Bait,N,56228,U.S. DEPARTMENT OF AGRICULTURE,"INSECTICIDE, MITICIDE",Spinosad,0.02
FL080009,Pursuit Herbicide,N,63935,"THIRD PARTY REGISTRATIONS, INC.",HERBICIDE TERRESTRIAL,"Imazethapyr, ammonium salt",22.87
FL090002,Lorsban Advanced,Y,62719,CORTEVA AGRISCIENCE LLC,INSECTICIDE,Chlorpyrifos,40.18
FL090003,Danitol 2.4 Ec Spray,Y,59639,VALENT U.S.A. LLC,"INSECTICIDE, MITICIDE",Fenpropathrin,30.9
FL090005,Arsenal Powerline Herbicide,N,241,BASF CORPORATION,HERBICIDE,"Imazapyr, isopropylamine salt",26.7
FL090007,Clearcast Herbicide,N,241,BASF CORPORATION,"HERBICIDE, HERBICIDE AQUATIC",Imazamox,12.1
FL090009,Delegate Wg Insecticide,N,62719,CORTEVA AGRISCIENCE LLC,INSECTICIDE,"Spinetoram (minor component (4-methyl)) / Spinetoram (major component (4,5-dihydro))","12.5, 12.5"
FL090010,Micromite 80Wg,Y,400,"MACDERMID AGRICULTURAL SOLUTIONS, INC.",SEX ATTRACTANT OR FEEDING STIMULANT,Diflubenzuron,80
FL100001,Intrepid 2F Agricultural Insecticide,N,62719,CORTEVA AGRISCIENCE LLC,"INSECTICIDE, MITICIDE",Methoxyfenozide,22.6
FL100003,Dual Magnum Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE TERRESTRIAL,S-Metolachlor,83.7
FL100004,Fyfanon Ulv Ag Ultra Low Volume Concentrate Insecticide,N,279,FMC CORPORATION ,"INSECTICIDE, MITICIDE",Malathion  (NO INERT USE),96.5
FL110002,Ethylene,N,69180,"AIRGAS USA, LLC.","BIOCHEMICAL PESTICIDE, REGULATOR",Ethylene,98.5
FL110004,Indaziflam 200 Sc Herbicide,N,264,BAYER CROPSCIENCE LP,nan,Indaziflam,19.05
FL110005,Nufarm Diquat Spc 2L,N,228,"NUFARM AMERICAS, INC.","HERBICIDE, DESICCANT, HERBICIDE AQUATIC",Diquat dibromide,37.3
FL110006,Alligare Diquat Herbicide,N,81927,"ALLIGARE, LLC ","HERBICIDE TERRESTRIAL, HERBICIDE AQUATIC",Diquat dibromide,37.3
FL110007,Dual Magnum Herbicide,N,63935,"THIRD PARTY REGISTRATIONS, INC.",HERBICIDE TERRESTRIAL,S-Metolachlor,83.7
FL110009,Tribune Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC","ALGICIDE, HERBICIDE TERRESTRIAL, HERBICIDE AQUATIC",Diquat dibromide,37.3
FL110010,Stinger,N,62719,CORTEVA AGRISCIENCE LLC,HERBICIDE TERRESTRIAL,"Clopyralid, monoethanolamine salt",40.9
FL120001,Captec 4L Captan Flowable Fungicide,N,66330,ARYSTA LIFESCIENCE NORTH AMERICA LLC,FUNGICIDE,Captan,38.75
FL120002,Milestone,N,62719,CORTEVA AGRISCIENCE LLC,HERBICIDE,Aminopyralid-tripromine,40.6
FL120004,Gramoxone Sl 2.O,N,100,"SYNGENTA CROP PROTECTION, LLC","HERBICIDE, DEFOLIANT, DESICCANT",Paraquat dichloride,30.1
FL120005,Reflex Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE TERRESTRIAL,Sodium salt of fomesafen,22.8
FL120007,Prowl H2O Herbicide,N,241,BASF CORPORATION,HERBICIDE TERRESTRIAL,Pendimethalin,38.7
FL120008,Gaucho 550 Sc Insecticide,N,264,BAYER CROPSCIENCE LP,INSECTICIDE,Imidacloprid,42.8
FL130001,Malathion 8,N,10163,"GOWAN COMPANY, LLC","INSECTICIDE, MITICIDE",Malathion  (NO INERT USE),79.5
FL130002,Fyfanon 57% Ec,N,279,FMC CORPORATION ,"INSECTICIDE, MITICIDE",Malathion  (NO INERT USE),57
FL130003,Fyfanon Ulv Ag,N,279,FMC CORPORATION ,"INSECTICIDE, MITICIDE",Malathion  (NO INERT USE),96.5
FL140001,Deadline T&O,N,5481,AMVAC CHEMICAL CORPORATION,MOLLUSCICIDE,Metaldehyde,4
FL140004,Ultor,N,264,BAYER CROPSCIENCE LP,INSECTICIDE,Spirotetramat,14.5
FL140007,V-10170 2.13Sc Insecticide,N,59639,VALENT U.S.A. LLC,INSECTICIDE,Clothianidin,23
FL140009,Baythroid XL,N,264,BAYER CROPSCIENCE LP,INSECTICIDE,beta-Cyfluthrin,12.7
FL140010,Tenacity,N,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE,Mesotrione,40
FL140011,Closer Sc,N,62719,CORTEVA AGRISCIENCE LLC,"INSECTICIDE, MITICIDE",Sulfoxaflor,21.8
FL150001,Hero Insecticide,N,279,FMC CORPORATION ,"INSECTICIDE, MITICIDE",Zeta-Cypermethrin / Bifenthrin,"3.75, 11.25"
FL150002,Dual Magnum Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE TERRESTRIAL,S-Metolachlor,83.7
FL150003,Warrior II With Zeon Technology,N,100,"SYNGENTA CROP PROTECTION, LLC",INSECTICIDE,lambda-Cyhalothrin,22.8
FL150005,Gf-120 Nf Naturalyte Fruit Fly Bait,N,62719,CORTEVA AGRISCIENCE LLC,"INSECTICIDE, MITICIDE",Spinosad,0.02
FL150006,Malathion 8 Aquamul,N,34704,"LOVELAND PRODUCTS, INC.","INSECTICIDE, MITICIDE",Malathion  (NO INERT USE),81.8
FL150007,Malathion 8,N,10163,"GOWAN COMPANY, LLC","INSECTICIDE, MITICIDE",Malathion  (NO INERT USE),79.5
FL160001,Poast Herbicide,N,7969,BASF CORPORATION,HERBICIDE TERRESTRIAL,Sethoxydim,18
FL170001,Actigard 50Wg Plant Activator,N,100,"SYNGENTA CROP PROTECTION, LLC",FUNGICIDE,Acibenzolar-s-methyl,50
FL170002,Glyphosate 41% Plus,N,42750,"ALBAUGH, LLC",HERBICIDE TERRESTRIAL,Glyphosate-isopropylammonium,41
FL170004,Escort Xp Herbicide®,N,432,BAYER ENVIRONMENTAL SCIENCE,HERBICIDE TERRESTRIAL,Metsulfuron,60
FL170005,Escort Xp Herbicide®,N,432,BAYER ENVIRONMENTAL SCIENCE,HERBICIDE TERRESTRIAL,Metsulfuron,60
FL170006,Poast Herbicide,N,67690,SEPRO CORPORATION,HERBICIDE TERRESTRIAL,Sethoxydim,18
FL180001,Milestone,N,62719,CORTEVA AGRISCIENCE LLC,HERBICIDE,Aminopyralid-tripromine,40.6
FL180002,Fyfanon Ulv Ag,N,279,FMC CORPORATION ,"INSECTICIDE, MITICIDE",Malathion  (NO INERT USE),96.5
FL190001,Fyfanon Ulv Ag,N,279,FMC CORPORATION ,"INSECTICIDE, MITICIDE",Malathion  (NO INERT USE),96.5
FL190002,Challenger,N,62719,CORTEVA AGRISCIENCE LLC,HERBICIDE,"2,4-D, Choline salt",55.7
FL200001,Quilt Xcel Fungicide,N,100,"SYNGENTA CROP PROTECTION, LLC",FUNGICIDE,Propiconazole / Azoxystrobin,"11.7, 13.5"
FL200003,Microthiol Disperss,N,70506,"UPL NA, INC.","FUNGICIDE, MITICIDE",Sulfur,80
FL200004,Telone II,N,95290,SALT LAKE HOLDING LLC,"INSECTICIDE, SOIL FUMIGANT, FUNGICIDE AND NEMATICIDE",Telone,97.5
FL200005,Telone C-35,N,95290,SALT LAKE HOLDING LLC,"FUNGICIDE, NEMATICIDE, INSECTICIDE, MITICIDE, SOIL FUMIGANT",Chloropicrin / Telone,"34.7, 63.4"
FL200006,Curfew,N,95290,SALT LAKE HOLDING LLC,"INSECTICIDE, SOIL FUMIGANT, FUNGICIDE AND NEMATICIDE",Telone,97.5
FL200007,Telone Ec,N,95290,SALT LAKE HOLDING LLC,"FUNGICIDE, NEMATICIDE, SOIL FUMIGANT",Telone,93.6
FL200008,Inline,N,95290,SALT LAKE HOLDING LLC,"FUNGICIDE, NEMATICIDE, INSECTICIDE, MITICIDE, SOIL FUMIGANT",Chloropicrin / Telone,"33.3, 60.8"
FL210001,V-10467 Insecticide,N,59639,VALENT U.S.A. LLC,INSECTICIDE,Pyriproxyfen / Spirotetramat,"4.01, 11.47"
FL210002,Dylox 420 Sl Turf And Ornamental Insecticide,N,5481,AMVAC CHEMICAL CORPORATION,INSECTICIDE,Trichlorfon,37.3
FL210003,Jms Stylet-Oil,N,65564,JMS FLOWER FARMS INC,"FUNGICIDE, INSECTICIDE, MITICIDE, VIRUCIDE",Mineral oil - includes paraffin oil from 063503,97.1
FL210005,Dual Magnum Herbicide,N,63935,"THIRD PARTY REGISTRATIONS, INC.",HERBICIDE TERRESTRIAL,S-Metolachlor,83.7
FL220001,Fusilade II Turf And Ornamental Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE TERRESTRIAL,Fluazifop-P-butyl,24.5
FL220002,Kontos,N,432,BAYER ENVIRONMENTAL SCIENCE,"INSECTICIDE, MITICIDE",Spirotetramat,22.4
FL220003,Valor_Ez_Herbicide2,N,59639,VALENT U.S.A. LLC,HERBICIDE,Flumioxazin,41.4
FL220005,Remedium Ti,N,100305,Century Pharmaceuticals Ltd,"FUNGICIDE, BACTERIOCIDE",Oxytetracycline hydrochloride,94.5
FL230001,Rectify,N,80990,"AGROSOURCE, INC.",BACTERIOCIDE,nan,nan
FL770001,Hydrothol 191,N,70506,"UPL NA, INC.",nan,"Endothall, mono(N,N,-dimethyl alkyl amine) salt",53
FL820014,Du Pont Lannate Sp Insecticide,N,352,CORTEVA AGRISCIENCE LLC,nan,Methomyl,90
FL870005,Aquathol K,N,70506,"UPL NA, INC.",nan,Endothal-dipotassium,40.3
FL880004,Dupont Lannate LV Insecticide,N,352,CORTEVA AGRISCIENCE LLC,nan,Methomyl,29
FL890040,Alco Citrus Fix,Y,5481,AMVAC CHEMICAL CORPORATION,PLANT GROWTH REGULATOR,"2,4-D, isopropyl ester",45
FL910014,Dimilin 25W For Cotton/Soybean,Y,400,"MACDERMID AGRICULTURAL SOLUTIONS, INC.",nan,Diflubenzuron,25
FL930008,Otc Tree Injection Formula,N,61205,"MERP, INC., D/B/A TREE SAVER",nan,Oxytetracycline hydrochloride,39.6
FL950001,Sonar A.S.,N,67690,SEPRO CORPORATION,nan,Fluridone,41.7
FL960004,Ferbam Granuflo,N,45728,TAMINCO US LLC,nan,Ferbam,76
FL970011,Caparol 4L Herbicide,N,63935,"THIRD PARTY REGISTRATIONS, INC.",nan,Prometryn,44.4
FL980003,Aquathol Super K Granular Aquatic Herbicide,N,70506,"UPL NA, INC.",nan,Gas cartRidge  (as a device for burrowing animal control) / Endothal-dipotassium,"0, 63"
FL980006,Alco Citrus Fix,N,5481,AMVAC CHEMICAL CORPORATION,PLANT GROWTH REGULATOR,"2,4-D, isopropyl ester",45
FL990003,Telone II,Y,62719,CORTEVA AGRISCIENCE LLC,nan,Telone,97.5
FL990004,Telone C-17,Y,62719,CORTEVA AGRISCIENCE LLC,nan,Chloropicrin / Telone,"16.5, 81.2"
FL990005,Telone C-35,Y,62719,CORTEVA AGRISCIENCE LLC,nan,Chloropicrin / Telone,"34.7, 63.4"
FL990006,Dual Magnum Herbicide,N,63935,"THIRD PARTY REGISTRATIONS, INC.",nan,S-Metolachlor,83.7
FL990007,Dual Magnum Herbicide,N,63935,"THIRD PARTY REGISTRATIONS, INC.",nan,S-Metolachlor,83.7
FL990008,Dual Magnum Herbicide,N,63935,"THIRD PARTY REGISTRATIONS, INC.",nan,S-Metolachlor,83.7
FL990014,Curfew,Y,62719,CORTEVA AGRISCIENCE LLC,"NEMATICIDE, INSECTICIDE, SOIL FUMIGANT",Telone,97.5
GA000003,Diquat Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",nan,Diquat dibromide,37.3
GA020002,Diazinon Ag500 Insecticide,N,5905,"HELENA AGRI-ENTERPRISES, LLC, D/B/A HELENA CHEMICAL COMP",nan,Diazinon,48
GA020003,Diazinon Ag500 Insecticide,N,5905,"HELENA AGRI-ENTERPRISES, LLC, D/B/A HELENA CHEMICAL COMP",nan,Diazinon,48
GA020005,Actigard 50Wg Plant Activator,N,100,"SYNGENTA CROP PROTECTION, LLC",nan,Acibenzolar-s-methyl,50
GA030005,Curfew,Y,95290,SALT LAKE HOLDING LLC,"INSECTICIDE, FUNGICIDE AND NEMATICIDE",Telone,97.5
GA040007,Stinger,N,62719,CORTEVA AGRISCIENCE LLC,HERBICIDE TERRESTRIAL,"Clopyralid, monoethanolamine salt",40.9
GA040010,Strongarm,N,62719,CORTEVA AGRISCIENCE LLC,HERBICIDE TERRESTRIAL,Diclosulam,84
GA060002,Dimilin 2L,N,400,"MACDERMID AGRICULTURAL SOLUTIONS, INC.",SEX ATTRACTANT OR FEEDING STIMULANT,Diflubenzuron,22
GA060004,Topsin M Wsb,N,8033,"NIPPON SODA CO., LTD.",FUNGICIDE,Thiophanate-methyl,70
GA060007,Dimilin 2L,N,400,"MACDERMID AGRICULTURAL SOLUTIONS, INC.",SEX ATTRACTANT OR FEEDING STIMULANT,Diflubenzuron,22
GA070001,Telone II,Y,95290,SALT LAKE HOLDING LLC,"INSECTICIDE, FUNGICIDE AND NEMATICIDE",Telone,97.5
GA080002,Sonar As,N,67690,SEPRO CORPORATION,HERBICIDE AQUATIC,Fluridone,41.7
GA080003,Core Tect Tree And Shrub Insecticide Tablet,N,432,BAYER ENVIRONMENTAL SCIENCE,INSECTICIDE,Imidacloprid,20
GA080006,Indar 2F,N,62719,CORTEVA AGRISCIENCE LLC,FUNGICIDE,Fenbuconazole,23.5
GA080010,Knack Insect Growth Regulator,N,59639,VALENT U.S.A. LLC,"INSECT GROWTH REGULATOR, SEX ATTRACTANT OR FEEDING STIMULANT",Pyriproxyfen,11.23
GA090001,Dual Magnum Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE TERRESTRIAL,S-Metolachlor,83.7
GA100001,Lorsban Advanced,N,62719,CORTEVA AGRISCIENCE LLC,INSECTICIDE,Chlorpyrifos,40.18
GA100002,Select Max Herbicide With Inside Technology,N,59639,VALENT U.S.A. LLC,HERBICIDE,Clethodim,12.6
GA100003,Valor Sx Herbicide,N,59639,VALENT U.S.A. LLC,HERBICIDE TERRESTRIAL,Flumioxazin,51
GA110003,Stinger,N,62719,CORTEVA AGRISCIENCE LLC,HERBICIDE TERRESTRIAL,"Clopyralid, monoethanolamine salt",40.9
GA110006,Captain Liquid Copper Algaecide,N,67690,SEPRO CORPORATION,"HERBICIDE AQUATIC, ALGAECIDE",Copper ethanolamine complex,28.2
GA110008,Reflex® Herbicide,N,100,"SYNGENTA CROP PROTECTION, LLC",HERBICIDE TERRESTRIAL,Sodium salt of fomesafen,22.8
GA120001,Diuron 4L,N,66222,"MAKHTESHIM AGAN OF NORTH AMERICA, INC.",HERBICIDE TERRESTRIAL,Diuron,40.7
GA120002,Devrinol 50-Df Selective Herbicide,N,70506,"UPL NA, INC.",HERBICIDE TERRESTRIAL,Napropamide,50
GA120003,Milestone,N,62719,CORTEVA AGRISCIENCE LLC,HERBICIDE,Aminopyralid-tripromine,40.6
